101,Organizacion Maestra de Articulos,30.03.01.014,BARRA DE ACERO PERFORADA BP280 90MM X 65MM  X 1.505 MT,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.015,BARRA ? 41.8 MM X 6.455 M (VCL V320),Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.016,RUEDA DE ACERO FUNDIDO AISI 4340 DIAMET.EXT.630 X INT.200 X 320 ANCHO,Inactivo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.017,BARRA DE ACERO 40 MM DIAM. X 1.41 MT. (VCL 4140),Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.018,BARRA DE ACERO 40 MM DIAM. X 1.66 MT. (VCL 4140),Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.020,BARRA CUADRADA 100MM  x 100MM x 444 MM AR-500,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.021,BARRA CUADRADA 100MM  x 100MM x 294 MM AR-500,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.022,BARRA CUADRADA 100MM  x 200MM x 330 MM AR-500,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.023,BARRA CUADRADA 100MM  x 200MM x 278 MM AR-500,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.024,BARRA CUADRADA 100MM X 100MM X 412 MM AR-500,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.025,BARRA CUADRADA 100MM X 100MM X 262 MM AR-500,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.026,BARRA CUADRADA 100MM X 100MM X 407 MM AR-500,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.028,"ACERO K 100  1"" X 1MT.",Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.029,ACERO K 1 1/4 X 1MT.,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.030,ACERO K100 2 X 1.50 MT.,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.031,ACERO K 2 1/2 X 1MT,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.032,ACERO K 2  X 1MT,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.033,"BARRA CUADRADA 1"" X 1"" X 6000MM A36",Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.034,"BOLILLA DE ACERO ? 1 1/4""",Inactivo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.035,"BOLILLA DE ACERO ? 1 1/2""",Inactivo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.038,BARRA DE ACERO PERFORADA BP280 89MM X 62MM  X 0.122 MT,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.039,BARRA DE ACERO PERFORADA BP280 96MM X 62MM  X 0.122 MT,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
